"client_id","first_name","last_name","gender","age","email","city","address","postal_code","country","citizenship","document_type","document_number","registration_date","last_seen"
"32792ecf-aac9-4315-8d61-7c43c1ec4945",Elodia,Barranco,F,22,elodia.barranco49@example.com,Salto,Camino Maldonado 9384,"92355",Argentina,Argentina,Doc. Extranjero,QG24DSYS,2024-08-26 00:00:00.000,2025-06-13 00:00:00.000
"2851c70a-26d7-4e55-bf90-e6d56264ae8a",Chus,Múgica,F,21,chus.múgica55@example.com,Tacuarembó,Gral. Flores 6989,"63773",Uruguay,Uruguay,CI,"8739061-0",2024-06-18 00:00:00.000,2024-10-31 00:00:00.000
"2d148ffe-ba19-45d9-bc25-69d9b2eba77c",Elena,Robledo,F,18,elena.robledo21@example.com,Paysandú,Rambla República 5054,"41804",Uruguay,Uruguay,CI,"9593404-5",2024-01-11 00:00:00.000,2025-05-21 00:00:00.000
faf87e45-65d7-4910-ae33-0e06184a0ea3,Pepe,Lozano,M,55,pepe.lozano60@example.com,Paysandú,Gral. Flores 197,"70661",Uruguay,Uruguay,CI,"9690736-7",2023-04-04 00:00:00.000,2023-05-14 00:00:00.000
"25dcb4b8-4214-498c-bfa7-9bc52cf84668",Adolfo,Campo,M,35,adolfo.campo44@example.com,Salto,Camino Maldonado 9837,"22766",Uruguay,Uruguay,CI,"5875071-9",2023-06-05 00:00:00.000,2024-09-07 00:00:00.000
"54b53c35-86cd-445a-be80-930bc3fe7430",Valero,Canet,M,29,valero.canet25@example.com,Mercedes,Av. Italia 968,"36878",Uruguay,Uruguay,CI,"9661473-2",2024-02-10 00:00:00.000,2025-06-11 00:00:00.000
c6328469-eb60-47ce-a54c-5a010d27a8bd,Ruy,Palau,M,27,ruy.palau38@example.com,Paysandú,Camino Maldonado 5193,"10845",Uruguay,Uruguay,CI,"9136197-9",2024-02-25 00:00:00.000,2025-06-04 00:00:00.000
"0f8c35b4-98fc-4007-ba85-a88bdbd7dc2a",Diego,Prat,M,19,diego.prat18@example.com,Montevideo,Bulevar Artigas 9992,"25864",Uruguay,Uruguay,CI,"9721175-1",2024-09-22 00:00:00.000,2025-04-06 00:00:00.000
f06c56c6-b43f-4f2b-be98-9d4ec1ef0e9b,Ceferino,Zaragoza,M,23,ceferino.zaragoza70@example.com,Montevideo,Av. Rivera 8387,"68171",Francia,Francia,Doc. Extranjero,O7KRGI4J,2025-03-28 00:00:00.000,2025-04-05 00:00:00.000
"6b10e077-abad-4f0c-af29-8efdd311b0cc",Lalo,Miguel,M,44,lalo.miguel65@example.com,Paysandú,Av. Italia 454,"34223",Uruguay,Uruguay,CI,"3377099-3",2023-01-07 00:00:00.000,2025-05-03 00:00:00.000
"2020a4e2-d302-45cd-8344-11acebd5d714",Loida,Acosta,F,18,loida.acosta71@example.com,Rivera,Camino Maldonado 1738,"87170",Argentina,Argentina,Doc. Extranjero,RYOZDPPB,2025-01-12 00:00:00.000,2025-09-03 00:00:00.000
"85f050db-52c5-4cc3-8028-d5d2a2d7082c",Soraya,Ángel,F,19,soraya.ángel11@example.com,Rivera,Av. 18 de Julio 7382,"15587",Uruguay,Uruguay,CI,"6951329-2",2024-04-05 00:00:00.000,2024-11-27 00:00:00.000
"1e20d3d3-f5f7-4c9c-a87b-ef03afe1f76a",Alexandra,Font,F,28,alexandra.font11@example.com,Paysandú,Camino Maldonado 8302,"75956",Brasil,Brasil,Doc. Extranjero,H6SSGFXU,2023-10-10 00:00:00.000,2024-04-15 00:00:00.000
cc5ca669-1e57-443a-958b-f70aed1a2a3f,Fanny,Riera,F,18,fanny.riera94@example.com,Rivera,Gral. Flores 1217,"94559",Uruguay,Uruguay,CI,"9115888-6",2025-04-08 00:00:00.000,2025-08-26 00:00:00.000
bd32f67f-d1dc-4d8b-8c2c-252fe5dc64ba,Mamen,Bautista,F,25,mamen.bautista26@example.com,Maldonado,Rambla República 9614,"55625",Uruguay,Uruguay,CI,"7774201-1",2024-02-14 00:00:00.000,2025-01-20 00:00:00.000
"0a934c13-c3b2-482b-80c3-888b974e4d73",Ismael,Villalobos,M,18,ismael.villalobos39@example.com,Salto,Av. Italia 1840,"75461",Uruguay,Uruguay,CI,"8992883-5",2024-04-24 00:00:00.000,2025-01-24 00:00:00.000
"73c65a79-9ebc-4cce-a5c7-af0b46b92582",Lucho,Porras,M,35,lucho.porras32@example.com,Tacuarembó,Av. Rivera 6982,"18437",Argentina,Argentina,Doc. Extranjero,CJB0PNWB,2025-01-15 00:00:00.000,2025-02-08 00:00:00.000
"6177e8a7-cd53-49ad-b78d-7b61e3452dc9",Edelmiro,Fonseca,M,36,edelmiro.fonseca99@example.com,Melo,Gral. Flores 2282,"93544",Uruguay,Uruguay,CI,"4350987-3",2023-03-11 00:00:00.000,2024-11-12 00:00:00.000
"6a33694a-4b4f-4eeb-b8c5-ea4108a74606",Manola,Ortiz,F,40,manola.ortiz96@example.com,Rivera,Bulevar Artigas 3396,"31245",Uruguay,Uruguay,CI,"8282368-8",2024-08-30 00:00:00.000,2024-09-30 00:00:00.000
df67db02-13d1-44c7-8366-abb8a575f481,Benigno,Jáuregui,M,20,benigno.jáuregui90@example.com,Salto,Bulevar Artigas 644,"28423",Francia,Francia,Doc. Extranjero,"6MOTCG06",2024-10-10 00:00:00.000,2025-04-25 00:00:00.000
"8cc9a713-68eb-4e63-877e-04e8777db587",Marcial,Montes,M,18,marcial.montes36@example.com,Melo,Rambla República 5868,"56725",Uruguay,Uruguay,CI,"3313134-1",2023-03-27 00:00:00.000,2023-07-22 00:00:00.000
"0399e39a-af52-46e8-8bbf-60dad89b511f",Charo,Alvarez,F,47,charo.alvarez19@example.com,Salto,Bulevar Artigas 8574,"49089",Uruguay,Uruguay,CI,"2693039-1",2025-07-27 00:00:00.000,2025-07-30 00:00:00.000
f65e5ea9-e469-4778-8ad6-d4999b8a6019,Francisco Jose,Alvarez,M,18,francisco jose.alvarez86@example.com,Mercedes,Camino Maldonado 469,"39362",USA,USA,Doc. Extranjero,"3K3OM5FK",2024-05-20 00:00:00.000,2024-11-06 00:00:00.000
"8cb1a34d-31b5-430a-a788-4274707c1d53",Jordana,Pastor,F,33,jordana.pastor61@example.com,Montevideo,Rambla República 1916,"86385",Uruguay,Uruguay,CI,"8901711-4",2024-05-21 00:00:00.000,2025-09-05 00:00:00.000
"7816a57e-7275-4e0b-9907-3039c4cb29e6",Amílcar,Santos,M,22,amílcar.santos53@example.com,Tacuarembó,Camino Maldonado 3385,"53848",Uruguay,Uruguay,CI,"1996431-2",2025-01-03 00:00:00.000,2025-02-06 00:00:00.000
"891baa8c-23d6-4bfb-a674-3b34afcbbc27",Adrián,Sancho,M,45,adrián.sancho40@example.com,Melo,Av. 18 de Julio 9338,"89954",Uruguay,Uruguay,CI,"1593277-5",2024-05-09 00:00:00.000,2025-02-25 00:00:00.000
ea28e158-5a08-471a-9801-6cd713f9eed5,Calixto,Rey,M,66,calixto.rey80@example.com,Melo,Bulevar Artigas 4532,"15471",Uruguay,Uruguay,CI,"2745857-0",2023-01-07 00:00:00.000,2024-05-16 00:00:00.000
d5629c21-b1b2-4cee-8903-6dcd41435ae7,Bernardita,Alberola,F,36,bernardita.alberola65@example.com,Melo,Camino Maldonado 3831,"12810",Uruguay,Uruguay,CI,"1928728-0",2024-04-05 00:00:00.000,2024-06-10 00:00:00.000
"4064e307-83ce-4ad8-914e-4b1e33e7088c",Arsenio,Barragán,M,33,arsenio.barragán80@example.com,Melo,Av. 18 de Julio 6442,"59444",Uruguay,Uruguay,CI,"3101134-6",2025-04-10 00:00:00.000,2025-04-21 00:00:00.000
"4f17f3a6-42fe-4623-8d56-34a02d3a7cad",Ulises,Expósito,M,31,ulises.expósito24@example.com,Melo,Av. 18 de Julio 6124,"56109",Uruguay,Uruguay,CI,"4248834-5",2024-11-28 00:00:00.000,2025-01-18 00:00:00.000
"78d323d4-f3d4-4817-90b3-4a3e22783df7",Gregorio,Moreno,M,29,gregorio.moreno39@example.com,Salto,Rambla República 264,"39769",Uruguay,Uruguay,CI,"7930088-8",2025-08-25 00:00:00.000,2025-08-31 00:00:00.000
"24325d3e-0263-4e48-9c7d-19a3f00f0696",Hector,Arnaiz,M,56,hector.arnaiz41@example.com,Montevideo,Av. 18 de Julio 1028,"26608",Uruguay,Uruguay,CI,"8357746-2",2025-03-01 00:00:00.000,2025-04-17 00:00:00.000
d3d2dace-51e8-4ccb-872b-401a87edb8e6,Tecla,Bernal,F,45,tecla.bernal54@example.com,Las Piedras,Camino Maldonado 2225,"89445",Uruguay,Uruguay,CI,"7674289-7",2024-11-04 00:00:00.000,2025-02-14 00:00:00.000
"10f568c3-43b9-497c-acb0-5810963ef663",Miguel Ángel,Soto,M,39,miguel ángel.soto19@example.com,Rivera,Rambla República 3472,"74871",Uruguay,Uruguay,CI,"6988766-3",2025-08-24 00:00:00.000,2025-08-28 00:00:00.000
f4d75ded-6ee1-4a7e-828a-4c6e9ce7a740,Isabel,Nevado,F,18,isabel.nevado80@example.com,Rivera,Av. Rivera 4101,"79054",Uruguay,Uruguay,CI,"5488496-5",2023-05-03 00:00:00.000,2023-11-05 00:00:00.000
"60c86525-a43e-4c76-9822-88bde5137121",Goyo,Ayala,M,33,goyo.ayala54@example.com,Tacuarembó,Av. Italia 8066,"46671",Argentina,Argentina,Doc. Extranjero,C64SKTE0,2024-12-31 00:00:00.000,2025-03-13 00:00:00.000
"5f517a62-655b-4064-b6e3-e8cc219782c3",Mauricio,Tamayo,M,28,mauricio.tamayo99@example.com,Melo,Av. Italia 7534,"24973",Uruguay,Uruguay,CI,"1357181-7",2023-05-06 00:00:00.000,2023-08-05 00:00:00.000
"317d7a87-06ad-4933-b416-3faba31a8924",Leticia,Heredia,F,18,leticia.heredia85@example.com,Tacuarembó,Camino Maldonado 1484,"17827",Uruguay,Uruguay,CI,"5682394-9",2023-09-24 00:00:00.000,2024-01-06 00:00:00.000
"933bee0e-db2d-4ac8-b88a-d2a75a0f09e3",Candelario,Pi,M,20,candelario.pi58@example.com,Tacuarembó,Gral. Flores 827,"39418",Uruguay,Uruguay,CI,"4451578-6",2024-01-08 00:00:00.000,2024-02-20 00:00:00.000
"14bb1818-22e4-4e34-a9f0-509852ae06f7",Fortunato,Atienza,M,20,fortunato.atienza94@example.com,Rivera,Av. 18 de Julio 8972,"55587",Uruguay,Uruguay,CI,"1436075-9",2023-11-09 00:00:00.000,2024-02-10 00:00:00.000
"4d2cbeb7-2db2-41a6-949a-f18919d15cc1",Roberto,Maestre,M,25,roberto.maestre13@example.com,Maldonado,Av. Italia 7211,"66039",Uruguay,Uruguay,CI,"1958290-1",2024-03-24 00:00:00.000,2025-01-19 00:00:00.000
"803a5b2b-91b7-42fe-a80d-cdc23c511112",Ana Sofía,Tamayo,F,26,ana sofía.tamayo78@example.com,Melo,Gral. Flores 9481,"84488",Argentina,Argentina,Doc. Extranjero,"1J8Q9I6K",2023-10-11 00:00:00.000,2025-01-12 00:00:00.000
"7884a459-02c0-4460-a070-9339fdf95481",Ramiro,Llano,M,29,ramiro.llano41@example.com,Mercedes,Camino Maldonado 5630,"84852",Uruguay,Uruguay,CI,"7620309-0",2023-03-11 00:00:00.000,2024-09-30 00:00:00.000
"05104902-88c2-4c59-bd6a-fe0a9671d83e",Ricarda,Landa,F,20,ricarda.landa44@example.com,Rivera,Av. Rivera 302,"26293",Uruguay,Uruguay,CI,"6148846-9",2023-11-14 00:00:00.000,2024-05-30 00:00:00.000
"2a15a4eb-0396-4b34-b387-baba1f5aab04",Yaiza,Mendizábal,F,55,yaiza.mendizábal32@example.com,Melo,Gral. Flores 382,"67659",Uruguay,Uruguay,CI,"1148825-7",2024-09-06 00:00:00.000,2025-04-26 00:00:00.000
"12352fff-b7a0-4c0b-b70a-a2770c755e85",Fernanda,Castelló,F,60,fernanda.castelló91@example.com,Mercedes,Bulevar Artigas 6794,"17678",Uruguay,Uruguay,CI,"2334575-4",2023-10-14 00:00:00.000,2024-12-27 00:00:00.000
"4bf7bfd6-4a3a-4b1f-94ec-567a7080485d",Modesto,Portero,M,45,modesto.portero66@example.com,Paysandú,Camino Maldonado 4624,"44018",Uruguay,Uruguay,CI,"9303529-2",2024-10-19 00:00:00.000,2025-05-31 00:00:00.000
"89b65faf-04e9-46d4-b99a-05792a14bca2",Darío,Mena,M,51,darío.mena89@example.com,Montevideo,Bulevar Artigas 1975,"95799",Uruguay,Uruguay,CI,"1645952-2",2024-08-19 00:00:00.000,2024-09-20 00:00:00.000
e443cdad-07c6-4bd3-8ea6-a856d7a0472f,María Ángeles,Alvarez,F,18,maría ángeles.alvarez15@example.com,Mercedes,Av. Italia 3834,"17970",Uruguay,Uruguay,CI,"5346217-4",2024-01-21 00:00:00.000,2025-03-11 00:00:00.000
"9f9ee653-2c22-485d-a52b-6f7b22e9d427",Guiomar,Pedrero,M,29,guiomar.pedrero86@example.com,Las Piedras,Camino Maldonado 1888,"20155",Uruguay,Uruguay,CI,"9505007-7",2025-08-11 00:00:00.000,2025-08-12 00:00:00.000
d4280832-135a-49ee-990e-8b7238d163b7,Eric,Carrasco,M,33,eric.carrasco36@example.com,Maldonado,Rambla República 6184,"99262",Uruguay,Uruguay,CI,"7978813-1",2023-11-07 00:00:00.000,2024-09-18 00:00:00.000
be798c83-fdff-4681-9131-6bec8b9f9c41,Carmina,Amigó,F,18,carmina.amigó28@example.com,Montevideo,Camino Maldonado 6002,"53907",Uruguay,Uruguay,CI,"7847411-5",2023-02-20 00:00:00.000,2025-07-09 00:00:00.000
"731e69c2-5daf-4def-9c57-33439a407f31",Melchor,Heras,M,18,melchor.heras30@example.com,Maldonado,Av. 18 de Julio 4865,"29669",Uruguay,Uruguay,CI,"1428411-1",2024-07-07 00:00:00.000,2025-03-08 00:00:00.000
"303984e5-05cd-4f73-9ba3-7a0af69278d5",Perla,Alegria,F,36,perla.alegria75@example.com,Mercedes,Av. Rivera 9627,"55095",Uruguay,Uruguay,CI,"4604898-6",2023-01-13 00:00:00.000,2024-06-14 00:00:00.000
"6613cc90-d3a4-46fc-bc4b-1a200c08b9b5",Onofre,Marin,M,41,onofre.marin58@example.com,Salto,Av. 18 de Julio 3779,"84108",Uruguay,Uruguay,CI,"9447259-9",2023-07-10 00:00:00.000,2023-11-28 00:00:00.000
"530db968-f59d-4c0a-b0ae-0543164ab9e4",Telmo,Mosquera,M,18,telmo.mosquera77@example.com,Montevideo,Rambla República 7838,"96402",Uruguay,Uruguay,CI,"9798778-8",2023-03-12 00:00:00.000,2024-07-12 00:00:00.000
"848a38db-671e-4234-a328-955ae832336a",Yésica,Casas,F,68,yésica.casas34@example.com,Rivera,Bulevar Artigas 5485,"41860",Uruguay,Uruguay,CI,"7072764-3",2024-07-02 00:00:00.000,2025-02-28 00:00:00.000
"63236e7b-da8e-41fe-97d7-ea2a0b4d24a9",Cebrián,Mariño,M,18,cebrián.mariño98@example.com,Las Piedras,Gral. Flores 6816,"57432",Uruguay,Uruguay,CI,"2336977-5",2025-06-09 00:00:00.000,2025-06-29 00:00:00.000
"31859578-c1a3-4cf8-b609-e06f5e318101",Mónica,Barragán,F,18,mónica.barragán93@example.com,Melo,Rambla República 3874,"68847",Uruguay,Uruguay,CI,"8027140-3",2024-01-13 00:00:00.000,2025-05-16 00:00:00.000
"58b4be2e-8131-4622-a28d-00b781f5915c",Pascual,Tejada,M,47,pascual.tejada62@example.com,Paysandú,Rambla República 4364,"47602",Uruguay,Uruguay,CI,"6730623-5",2025-02-23 00:00:00.000,2025-08-26 00:00:00.000
c95f9cde-a569-4fb0-ac7a-1dc1feef8e96,Zoraida,Gascón,F,65,zoraida.gascón63@example.com,Mercedes,Bulevar Artigas 9537,"74775",Uruguay,Uruguay,CI,"4323637-2",2025-04-22 00:00:00.000,2025-05-30 00:00:00.000
"79db399b-9d0b-47ef-95ed-681c47b31058",Fabián,Cano,M,36,fabián.cano25@example.com,Tacuarembó,Camino Maldonado 9186,"71585",Uruguay,Uruguay,CI,"2694421-2",2023-06-04 00:00:00.000,2024-04-01 00:00:00.000
ef32b204-17f1-4d07-8805-24412f1c7272,Loreto,Carretero,M,35,loreto.carretero98@example.com,Paysandú,Av. 18 de Julio 2268,"77488",Uruguay,Uruguay,CI,"9880342-6",2024-02-24 00:00:00.000,2025-06-16 00:00:00.000
"888d3f39-d748-4e80-9275-87baecf56327",Tomás,Yáñez,M,18,tomás.yáñez61@example.com,Mercedes,Bulevar Artigas 4906,"25601",Uruguay,Uruguay,CI,"6650705-5",2023-10-19 00:00:00.000,2024-01-16 00:00:00.000
"2e2a7659-84bf-4cce-be46-7c9e411fb131",Florencio,Ros,M,44,florencio.ros19@example.com,Maldonado,Gral. Flores 6799,"92684",Uruguay,Uruguay,CI,"8545615-6",2025-01-09 00:00:00.000,2025-06-10 00:00:00.000
"76410180-70fd-49fe-bcca-01328598c370",Samu,Asensio,M,40,samu.asensio33@example.com,Mercedes,Av. 18 de Julio 2594,"11020",Uruguay,Uruguay,CI,"7205454-7",2023-05-13 00:00:00.000,2025-04-05 00:00:00.000
f30d3020-c844-44d3-a572-aa11101dc95c,Consuelo,Amo,F,29,consuelo.amo32@example.com,Mercedes,Av. Italia 9735,"46608",Argentina,Argentina,Doc. Extranjero,"8DKMU6U4",2023-07-23 00:00:00.000,2023-12-04 00:00:00.000
"718646de-2508-4cfb-871e-0eae74f547a0",Maxi,Palma,F,42,maxi.palma59@example.com,Maldonado,Av. Rivera 3023,"28769",Brasil,Brasil,Doc. Extranjero,B850PK5L,2024-04-27 00:00:00.000,2025-08-28 00:00:00.000
"88417d10-d6f6-4499-965a-22178dc76b0c",Severino,Elorza,M,18,severino.elorza25@example.com,Rivera,Camino Maldonado 8073,"67529",Uruguay,Uruguay,CI,"4751945-2",2025-07-23 00:00:00.000,2025-08-14 00:00:00.000
f82f917c-1a66-4d48-8534-e3cfb57fe4bf,Francisco,Ariño,M,47,francisco.ariño39@example.com,Rivera,Bulevar Artigas 1672,"37111",Uruguay,Uruguay,CI,"9534539-2",2024-06-27 00:00:00.000,2025-03-17 00:00:00.000
"2c645048-1b90-46b1-9e24-201982958386",Alfonso,Vergara,M,41,alfonso.vergara10@example.com,Melo,Av. Rivera 522,"58436",Uruguay,Uruguay,CI,"4408139-4",2024-12-24 00:00:00.000,2025-03-27 00:00:00.000
b2db0afc-1446-40af-b798-73b201247fb9,Azucena,Amat,F,37,azucena.amat76@example.com,Paysandú,Av. Rivera 7535,"48658",Uruguay,Uruguay,CI,"2839032-1",2024-01-16 00:00:00.000,2024-08-08 00:00:00.000
caf8816f-fa2e-490a-a289-fa77f6fe9030,Isidora,Castellanos,F,30,isidora.castellanos43@example.com,Salto,Av. Rivera 2341,"46497",USA,USA,Doc. Extranjero,"0EMC20LS",2025-04-09 00:00:00.000,2025-04-15 00:00:00.000
"99ddcf7d-cb80-4cc6-a536-9dd29a4941b4",Félix,Lluch,M,18,félix.lluch98@example.com,Maldonado,Av. 18 de Julio 7200,"23164",Uruguay,Uruguay,CI,"9745909-5",2024-11-02 00:00:00.000,2025-01-27 00:00:00.000
"1cf0b024-1ad5-411e-b9d0-fe5716448c5d",Ibán,Gilabert,M,28,ibán.gilabert41@example.com,Paysandú,Rambla República 6263,"38863",Uruguay,Uruguay,CI,"4282937-4",2024-08-19 00:00:00.000,2024-12-16 00:00:00.000
"93610255-ae6b-45bc-8481-c324a0beaa47",Dominga,Barrios,F,18,dominga.barrios33@example.com,Melo,Camino Maldonado 2259,"36027",Uruguay,Uruguay,CI,"2488335-8",2023-02-22 00:00:00.000,2025-02-13 00:00:00.000
"48a0402d-d58a-4317-8f38-522cf2b0baa6",Horacio,Duran,M,47,horacio.duran65@example.com,Salto,Gral. Flores 9237,"90113",Uruguay,Uruguay,CI,"4498837-2",2025-01-17 00:00:00.000,2025-08-23 00:00:00.000
bffb5847-d845-4627-873a-86d01c8db33a,Ligia,Folch,F,28,ligia.folch88@example.com,Tacuarembó,Av. Italia 9666,"40764",Uruguay,Uruguay,CI,"6850278-7",2024-08-14 00:00:00.000,2025-01-18 00:00:00.000
a24a2c52-540f-417a-a7bd-409a0b25d4ad,Ester,Martinez,F,50,ester.martinez39@example.com,Rivera,Av. Italia 8047,"74254",Uruguay,Uruguay,CI,"7580192-9",2025-02-06 00:00:00.000,2025-08-15 00:00:00.000
a85973b7-ec2c-4eee-88e5-2e171876f07d,Etelvina,Terrón,F,50,etelvina.terrón22@example.com,Las Piedras,Av. 18 de Julio 4806,"64997",Uruguay,Uruguay,CI,"8502316-5",2023-11-26 00:00:00.000,2024-11-01 00:00:00.000
"8e9a4733-8873-4530-96a4-94fb142eddd8",Nico,Molins,M,45,nico.molins32@example.com,Melo,Camino Maldonado 1960,"55557",Uruguay,Uruguay,CI,"7678830-2",2024-02-14 00:00:00.000,2025-06-06 00:00:00.000
"38a04619-814b-4d51-a5b3-f649b3e90b36",Yéssica,Menéndez,F,51,yéssica.menéndez97@example.com,Las Piedras,Av. 18 de Julio 4866,"45117",Uruguay,Uruguay,CI,"9514225-3",2023-02-13 00:00:00.000,2023-08-16 00:00:00.000
"02c2fb36-3c3a-4f55-ab18-2bda53a13d98",Custodia,Baró,F,18,custodia.baró43@example.com,Maldonado,Gral. Flores 6512,"67927",Uruguay,Uruguay,CI,"8133660-6",2023-06-03 00:00:00.000,2024-11-02 00:00:00.000
ba4a2876-08ed-4147-be00-1ff529f79730,Carina,Ariño,F,18,carina.ariño72@example.com,Las Piedras,Camino Maldonado 847,"50437",Uruguay,Uruguay,CI,"8510091-6",2025-01-20 00:00:00.000,2025-08-01 00:00:00.000
"59a9b7b7-3c3c-4333-a10f-a940a3e507ae",Diego,Mármol,M,53,diego.mármol90@example.com,Salto,Rambla República 5501,"26936",Uruguay,Uruguay,CI,"1334200-0",2023-10-07 00:00:00.000,2024-01-26 00:00:00.000
"7c4b01ca-8493-4b69-9a68-9c3637be07e5",Encarna,Agullo,F,38,encarna.agullo55@example.com,Mercedes,Av. 18 de Julio 906,"77980",Uruguay,Uruguay,CI,"4530989-5",2025-04-12 00:00:00.000,2025-05-19 00:00:00.000
ebafefff-5d66-485a-aa9f-310825019d72,Patricio,Avilés,M,32,patricio.avilés78@example.com,Tacuarembó,Av. Rivera 3857,"48035",España,España,Doc. Extranjero,"26LH07BA",2024-02-08 00:00:00.000,2024-03-17 00:00:00.000
"7277ef86-d126-4662-acf8-b97a93447d23",María José,Crespo,F,38,maría josé.crespo72@example.com,Montevideo,Bulevar Artigas 4738,"49513",Brasil,Brasil,Doc. Extranjero,AWYB03NO,2024-03-01 00:00:00.000,2025-02-13 00:00:00.000
"57da8b73-47e0-4b5f-aeec-785915648e98",Lope,Hernando,M,18,lope.hernando19@example.com,Salto,Rambla República 6905,"12641",Uruguay,Uruguay,CI,"1247326-8",2024-12-16 00:00:00.000,2025-06-23 00:00:00.000
fdb73f58-2cca-444a-ae3d-55c2698feb70,Eligio,Laguna,M,43,eligio.laguna85@example.com,Tacuarembó,Bulevar Artigas 5214,"52431",Uruguay,Uruguay,CI,"8132878-8",2023-01-24 00:00:00.000,2025-08-02 00:00:00.000
"134e4925-24e4-4cae-a846-f660ef724fd7",Judith,Guerrero,F,31,judith.guerrero45@example.com,Melo,Bulevar Artigas 1733,"44638",Uruguay,Uruguay,CI,"8908785-6",2025-08-07 00:00:00.000,2025-08-24 00:00:00.000
cb541f8f-a160-415f-af5a-2564bda3e680,Aureliano,Cuevas,M,33,aureliano.cuevas38@example.com,Tacuarembó,Rambla República 4663,"73353",Uruguay,Uruguay,CI,"5771825-8",2024-06-29 00:00:00.000,2025-02-10 00:00:00.000
"668ca7ed-e6d3-409d-9c42-798ad93f7782",Georgina,Córdoba,F,52,georgina.córdoba12@example.com,Melo,Av. Italia 6549,"58855",Uruguay,Uruguay,CI,"2817044-7",2023-12-26 00:00:00.000,2024-05-19 00:00:00.000
"8d2f9080-44fc-4a65-9b81-0fa2809e8e4e",Priscila,Ferrera,F,22,priscila.ferrera39@example.com,Melo,Camino Maldonado 7911,"83813",Uruguay,Uruguay,CI,"2827851-4",2024-10-26 00:00:00.000,2025-02-23 00:00:00.000
cdbeb11c-0d06-4739-852f-e9e7f5ef429d,Luís,Sanchez,M,35,luís.sanchez22@example.com,Mercedes,Bulevar Artigas 3502,"74200",Uruguay,Uruguay,CI,"5193784-1",2023-01-15 00:00:00.000,2025-05-12 00:00:00.000
e7156681-cb3d-4dde-b9e6-7e44517ced01,Corona,Garcés,F,34,corona.garcés76@example.com,Las Piedras,Av. 18 de Julio 8184,"43033",Uruguay,Uruguay,CI,"7909840-4",2025-08-13 00:00:00.000,2025-08-14 00:00:00.000
"90b68199-2b0b-4e2e-a9dd-43469e391200",Marcos,Rincón,M,63,marcos.rincón14@example.com,Maldonado,Av. Italia 9362,"88476",Uruguay,Uruguay,CI,"7820513-0",2023-01-06 00:00:00.000,2023-11-15 00:00:00.000
"3cfa0631-1a88-4bb1-a6bb-06f980ccd6ef",Pastora,Costa,F,23,pastora.costa79@example.com,Melo,Camino Maldonado 3962,"52183",Uruguay,Uruguay,CI,"8740538-7",2023-05-10 00:00:00.000,2024-09-08 00:00:00.000
"78996b16-ad2b-4e5b-b67d-a686c71431f2",Jesús,Roig,M,45,jesús.roig64@example.com,Salto,Gral. Flores 2185,"11785",Uruguay,Uruguay,CI,"3719471-8",2024-08-16 00:00:00.000,2025-04-15 00:00:00.000
"29c4ead1-9ca2-4c67-9476-e4b2416c4722",Cebrián,Cardona,M,32,cebrián.cardona35@example.com,Melo,Av. Rivera 1962,"15119",Uruguay,Uruguay,CI,"8116596-7",2025-05-19 00:00:00.000,2025-08-20 00:00:00.000
"70304618-68af-4b54-8ef3-79e4a26f4aa9",Amor,Niño,M,37,amor.niño80@example.com,Tacuarembó,Gral. Flores 251,"48895",Uruguay,Uruguay,CI,"2972720-6",2023-06-23 00:00:00.000,2025-09-05 00:00:00.000
a27ea3d9-157c-4eda-8fe1-3fb9da793b6b,Ainara,Cisneros,F,52,ainara.cisneros88@example.com,Maldonado,Rambla República 2818,"28548",España,España,Doc. Extranjero,KY28NVQH,2024-08-01 00:00:00.000,2024-09-29 00:00:00.000
"49305ea0-41fa-4c75-8d80-6216c476a3a6",Rómulo,Pacheco,M,29,rómulo.pacheco77@example.com,Melo,Av. 18 de Julio 5305,"64565",Uruguay,Uruguay,CI,"4006909-2",2024-04-28 00:00:00.000,2025-06-03 00:00:00.000
c15c1266-1943-4296-8c4e-3cfcafa9dee5,Gil,Ferrera,M,58,gil.ferrera49@example.com,Las Piedras,Bulevar Artigas 1637,"80481",Uruguay,Uruguay,CI,"8693923-5",2025-01-24 00:00:00.000,2025-08-10 00:00:00.000
"9d17cc4a-1ad6-4a10-95ee-b0ddadd731a6",Angelina,Cabeza,F,34,angelina.cabeza86@example.com,Paysandú,Av. 18 de Julio 5841,"93406",Uruguay,Uruguay,CI,"4792145-5",2025-08-03 00:00:00.000,2025-08-13 00:00:00.000
"5b69fab8-64a3-4014-b068-58ff8f11078c",Ezequiel,Vallés,M,51,ezequiel.vallés45@example.com,Rivera,Av. Rivera 7082,"86607",Uruguay,Uruguay,CI,"6129639-5",2023-05-08 00:00:00.000,2025-03-30 00:00:00.000
"99044592-0f9e-469f-a98b-fd5559b6e23a",Luisina,Gomila,F,18,luisina.gomila81@example.com,Mercedes,Av. Italia 3419,"20154",Uruguay,Uruguay,CI,"3557213-1",2024-03-17 00:00:00.000,2024-05-29 00:00:00.000
f42bbe9e-155e-4687-b5f4-a23adeff19cc,Carmen,Arévalo,F,26,carmen.arévalo32@example.com,Rivera,Rambla República 1776,"26607",Uruguay,Uruguay,CI,"9763038-9",2023-09-21 00:00:00.000,2025-01-08 00:00:00.000
